"","ASV3","ASV4","ASV5","ASV6","ASV9","ASV11","ASV13","ASV15","ASV17","ASV18","ASV19","ASV24","ASV27","ASV28","ASV31","ASV34","ASV39","ASV43","ASV44","ASV46","ASV57","ASV60","ASV62","ASV89","ASV93","ASV104","ASV105","ASV106","ASV107","ASV113","ASV117","ASV118","ASV119","ASV125","ASV131","ASV132","ASV133","ASV147","ASV165","ASV167","ASV185","ASV198","ASV209","ASV210","ASV222","ASV224","ASV226","ASV239","ASV251","ASV277","ASV279","ASV281","ASV283","ASV286","ASV289","ASV302","ASV330","ASV341","ASV342","ASV346","ASV351","ASV352","ASV358","ASV368","ASV369","ASV373","ASV383","ASV386","ASV392","ASV403","ASV408","ASV417","ASV420","ASV425","ASV431","ASV467","ASV470","ASV493","ASV495","ASV523","ASV530","ASV559","ASV570","ASV590","ASV619","ASV640","ASV656","ASV660","ASV661","ASV663","ASV668","ASV671","ASV674","ASV678","ASV679","ASV687","ASV720","ASV737","ASV750","ASV760","ASV775","ASV777","ASV837","ASV854","ASV858","ASV862","ASV881","ASV891","ASV909","ASV913","ASV930","ASV940","ASV945","ASV953","ASV959","ASV971","ASV989","ASV996","ASV1012","ASV1016","ASV1017","ASV1018","ASV1023","ASV1033","ASV1036","ASV1068","ASV1070","ASV1087","ASV1119","ASV1128","ASV1144","ASV1148","ASV1158","ASV1164","ASV1199","ASV1200","ASV1207","ASV1214","ASV1225","ASV1229","ASV1254","ASV1328","ASV1330","ASV1335","ASV1358","ASV1380","ASV1382","ASV1394","ASV1405","ASV1417","ASV1418","ASV1426","ASV1483","ASV1487","ASV1503","ASV1510","ASV1548","ASV1574","ASV1639","ASV1668","ASV1677","ASV1700","ASV1702","ASV1708","ASV1794","ASV1795","ASV1798","ASV1870","ASV1879","ASV1925","ASV1964","ASV1989","ASV2000","ASV2015","ASV2041","ASV2062","ASV2068","ASV2119","ASV2135","ASV2137","ASV2145","ASV2155","ASV2164","ASV2196","ASV2215","ASV2247","ASV2282","ASV2326","ASV2341","ASV2358","ASV2386","ASV2406","ASV2451","ASV2482","ASV2485","ASV2493","ASV2516","ASV2517","ASV2522","ASV2534","ASV2613","ASV2643","ASV2663","ASV2671","ASV2683","ASV2725","ASV2755","ASV2762","ASV2778","ASV2782","ASV2796","ASV2801","ASV2836","ASV2867","ASV2874","ASV2992","ASV3025","ASV3047","ASV3057","ASV3074","ASV3099","ASV3114","ASV3134","ASV3217","ASV3220","ASV3269","ASV3271","ASV3321","ASV3324","ASV3368","ASV3378","ASV3384","ASV3395","ASV3462","ASV3488","ASV3505","ASV3510","ASV3543","ASV3570","ASV3614","ASV3622","ASV3627","ASV3655","ASV3657","ASV3704","ASV3714","ASV3775","ASV3857","ASV3880","ASV3885","ASV3905","ASV3925","ASV3951","ASV3999","ASV4080","ASV4093","ASV4113","ASV4119","ASV4133","ASV4183","ASV4195","ASV1086","ASV1390","ASV1412","ASV2306","ASV2328","ASV2360"
"ZosMcNnewC",217,225,297,229,0,9,31,0,0,149,193,79,49,62,43,0,121,55,18,4,0,0,0,0,62,3,7,8,0,0,78,0,30,80,37,0,5,0,14,219,0,0,0,0,0,0,0,0,19,0,18,0,0,0,0,0,0,0,0,53,0,0,22,0,2,7,0,69,0,0,27,0,0,3,0,14,7,0,0,0,0,0,15,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
"ZosMcNnewD",70,97,306,323,0,0,6,9,0,103,155,98,39,3,19,0,966,15,0,10,2,7,0,4,7,34,0,29,0,0,0,2,4,65,0,0,0,19,0,105,0,0,0,3,0,0,0,0,12,7,1,0,0,0,0,0,0,2,0,48,5,0,5,0,0,21,0,5,11,0,2,0,12,0,0,0,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,4,0,6,0,0,0,3,0,0,7,7,0,0,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosMcNnewE",40,611,174,19,0,0,31,0,0,0,63,0,0,0,843,0,147,0,0,0,0,32,0,0,7,0,0,0,49,0,0,0,0,30,0,0,0,0,22,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,12,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosMcNnewF",148,228,33,245,0,0,0,0,0,186,146,50,0,0,275,0,667,24,3,0,14,0,0,0,0,5,0,20,0,3,0,0,10,195,0,0,0,9,5,79,0,0,0,1,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,103,0,0,0,0,23,1,0,8,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosMcNoldA",16,0,10,0,0,0,28,13,0,10,846,513,63,96,34,0,0,171,0,25,0,0,0,0,7,37,0,25,0,7,0,0,0,266,2,0,0,3,0,110,0,0,0,0,2,0,0,0,0,60,30,0,0,0,0,0,0,19,0,20,38,0,8,0,0,2,0,0,0,0,21,0,0,2,0,25,0,0,0,0,0,0,3,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,21,11,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,34,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosMcNoldB",2,0,6,26,0,3,12,4,0,48,424,433,149,102,35,2,0,174,3,19,0,0,4,0,8,70,7,37,0,20,3,2,0,279,0,0,0,6,14,242,0,0,0,20,1,0,0,1,0,76,53,1,0,0,0,0,0,29,0,12,68,0,5,0,0,0,0,17,0,0,29,0,0,1,0,9,2,0,0,0,9,0,8,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,1,29,0,0,0,0,0,1,2,0,3,0,0,0,11,0,0,18,0,0,0,13,0,9,12,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosMcNoldC",2,4,2,26,0,0,13,2,0,31,603,503,151,69,28,0,0,153,4,40,0,0,0,0,5,62,9,117,0,1,2,0,0,317,0,0,0,2,7,107,0,0,0,35,0,0,0,0,0,40,27,0,0,0,0,0,0,26,0,23,48,0,3,0,0,1,0,8,0,0,57,0,0,0,0,7,0,0,0,0,6,0,6,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,17,18,0,0,11,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosMcNoldD",1,8,7,7,0,2,4,2,0,10,606,541,153,155,39,2,4,186,1,22,1,0,1,0,12,81,6,73,0,9,0,0,0,359,1,0,2,9,13,47,0,0,0,11,1,0,0,0,0,49,64,0,0,0,0,0,0,21,0,19,29,0,3,0,0,4,0,6,0,0,31,0,2,1,0,2,0,0,0,0,5,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,1,0,0,0,13,0,0,41,6,0,0,10,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosMcNoldE",7,4,1,17,0,5,23,0,0,45,423,306,139,205,22,0,0,147,0,4,0,0,0,0,5,93,10,24,0,8,0,0,0,195,0,0,0,2,0,376,0,0,0,8,0,0,0,0,0,55,131,0,0,0,0,0,0,29,0,3,74,0,0,0,0,0,0,13,0,0,29,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,16,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosMcNoldF",2,3,0,15,0,0,2,3,0,30,296,485,125,149,36,0,0,113,0,2,0,0,2,0,0,56,20,46,0,11,0,0,0,260,0,0,0,15,16,621,0,0,0,9,0,0,0,0,0,15,29,2,0,0,0,0,0,26,0,2,56,0,1,0,0,1,0,9,0,0,26,0,0,2,0,1,0,0,0,0,15,0,4,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,13,0,0,4,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosMcSnewA",26,12,15,595,3,4,7,0,0,32,853,328,31,59,13,25,0,220,0,2,0,0,0,0,2,15,38,23,0,2,0,0,0,91,0,0,0,121,1,5,0,2,0,0,0,0,0,0,8,0,58,0,0,0,0,0,0,0,0,4,0,2,1,0,0,1,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,184,117,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosMcSnewB",42,7,36,493,2,2,7,2,0,75,1189,555,8,30,7,0,0,13,1,0,0,4,0,0,6,1,1,13,0,0,1,5,0,243,7,0,0,1,5,0,0,0,0,0,2,0,0,0,3,3,24,0,0,0,0,4,0,0,45,15,5,0,1,0,0,0,0,11,0,0,4,0,0,1,2,2,0,0,0,0,2,0,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,6,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosMcSnewC",31,309,30,411,0,5,0,5,0,208,154,300,30,28,11,23,124,55,0,20,0,9,0,2,0,0,17,27,0,0,0,0,0,199,27,0,0,24,24,103,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,54,9,0,0,0,0,0,0,0,34,0,0,43,0,10,0,0,3,6,15,0,0,0,0,14,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,7,0,0,0,0,0,16,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
"ZosMcSnewD",54,517,55,390,0,13,46,0,0,78,228,164,67,31,84,18,134,0,26,0,5,0,0,0,29,3,5,34,0,30,0,0,9,93,0,0,5,14,7,34,0,0,0,0,0,0,0,0,0,0,28,5,0,0,0,16,0,0,16,104,0,0,0,0,0,0,0,25,0,0,39,0,13,0,0,0,23,4,0,0,0,0,2,0,0,45,0,0,0,23,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,4,0,12,6,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
"ZosMcSnewE",146,657,95,310,0,0,37,0,0,97,129,47,77,42,279,10,103,9,0,6,0,0,0,0,67,7,0,5,0,0,0,0,49,43,3,0,0,0,0,53,0,0,0,0,22,0,0,0,17,4,15,0,0,0,0,0,0,0,0,71,0,0,12,0,30,37,0,11,0,0,28,0,0,0,0,8,7,0,0,0,0,0,5,0,0,35,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,36,0,0,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,8,0,12,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"ZosMcSnewF",7,3,5,86,0,1,0,7,0,117,74,547,73,172,7,0,0,108,0,1,0,0,0,0,5,36,17,94,0,10,0,0,0,401,0,0,0,141,16,67,0,0,0,5,3,0,0,0,1,27,11,0,0,0,0,0,0,0,0,11,8,3,1,0,0,56,0,58,0,0,95,0,0,4,0,13,1,0,0,0,4,0,23,0,0,53,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosMcSoldA",17,2,2,7,2,1,14,5,0,26,428,486,169,184,39,0,0,208,0,19,0,0,0,0,7,135,7,69,0,6,0,0,2,409,0,0,0,9,8,43,0,0,0,2,0,0,0,0,2,30,66,0,0,0,0,0,0,16,0,36,29,0,0,0,0,6,0,7,0,0,49,0,0,5,0,10,1,0,0,0,7,0,12,0,0,14,0,0,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,20,8,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosMcSoldB",13,0,2,6,0,5,2,8,0,29,288,265,143,206,26,0,0,174,0,9,0,0,0,0,4,99,19,63,0,9,0,0,0,337,1,0,0,45,34,255,0,0,0,3,7,0,0,0,0,60,52,3,0,0,0,0,0,0,0,19,38,1,3,0,0,74,0,10,0,0,76,0,0,7,0,38,0,0,0,0,2,0,29,0,0,131,0,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,6,0,0,13,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
"ZosMcSoldC",6,3,0,3,2,2,14,3,0,37,543,322,216,113,42,3,0,206,0,21,0,0,6,0,4,128,5,163,0,12,0,2,0,280,1,0,0,20,1,102,0,0,0,12,0,0,0,0,0,64,23,0,0,0,0,0,0,11,0,21,19,0,0,0,0,14,0,8,0,0,44,0,0,5,2,7,15,0,0,0,11,0,2,0,0,14,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,18,20,0,0,6,0,2,4,0,0,0,0,0,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosMcSoldD",0,3,1,9,0,2,7,2,0,51,435,493,231,123,34,0,0,179,0,5,0,0,0,0,3,136,15,113,0,5,0,0,3,315,9,0,0,49,15,103,0,0,0,11,6,0,0,0,0,28,42,1,0,0,0,0,0,38,0,3,18,2,0,0,0,26,0,7,0,0,50,0,0,9,0,21,4,0,0,0,3,0,13,0,0,9,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,6,9,0,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosMcSoldE",10,5,23,38,0,3,4,0,0,59,357,380,202,143,40,4,0,189,0,1,0,0,3,0,1,124,19,78,0,11,0,1,1,403,0,0,0,20,7,147,0,0,0,7,3,0,0,0,0,28,81,3,0,0,0,0,0,2,0,19,13,1,1,0,1,31,0,1,0,0,101,0,0,10,0,17,0,0,0,0,4,0,7,0,0,20,0,0,0,21,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,1,4,0,0,0,7,0,0,4,6,0,0,6,0,8,4,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"ZosMcSoldF",5,0,3,22,0,1,3,7,0,82,227,266,239,191,43,0,0,153,0,0,2,0,0,0,0,74,26,86,0,30,0,2,0,332,0,0,0,47,13,336,0,0,0,2,3,0,0,0,0,44,12,7,0,0,0,0,0,12,0,3,66,0,0,0,0,36,0,6,0,0,77,0,0,6,0,21,1,0,0,0,7,0,9,0,0,143,0,0,0,22,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,9,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
